precursor_charge	precursor_mz	identifier	scan	retention_time	cluster_idex	index in file
0	741.839	MSV000078787_specs_ms.mgf	2659	-1	957	2659
0	742.438	MSV000078787_specs_ms.mgf	2660	-1	958	2660
0	742.476	MSV000078787_specs_ms.mgf	2662	-1	958	2662
0	742.497	MSV000078787_specs_ms.mgf	2663	-1	958	2663
0	743.089	MSV000078787_specs_ms.mgf	2665	-1	958	2665
0	743.351	MSV000078787_specs_ms.mgf	2666	-1	958	2666
0	743.399	MSV000078787_specs_ms.mgf	2668	-1	958	2668
0	743.421	MSV000078787_specs_ms.mgf	2671	-1	958	2671
0	743.437	MSV000078787_specs_ms.mgf	2672	-1	958	2672
0	743.447	MSV000078787_specs_ms.mgf	2673	-1	961	2673
0	744.132	MSV000078787_specs_ms.mgf	2677	-1	961	2677
0	744.268	MSV000078787_specs_ms.mgf	2678	-1	961	2678
0	744.38	MSV000078787_specs_ms.mgf	2679	-1	961	2679
0	744.409	MSV000078787_specs_ms.mgf	2680	-1	961	2680
0	744.511	MSV000078787_specs_ms.mgf	2682	-1	961	2682
0	745.018	MSV000078787_specs_ms.mgf	2684	-1	961	2684
0	745.275	MSV000078787_specs_ms.mgf	2686	-1	971	2686
0	745.497	MSV000078787_specs_ms.mgf	2689	-1	971	2689
0	746.237	MSV000078787_specs_ms.mgf	2688	-1	971	2688
0	745.667	MSV000078787_specs_ms.mgf	2691	-1	971	2691
0	746.423	MSV000078787_specs_ms.mgf	2692	-1	973	2692
0	746.428	MSV000078787_specs_ms.mgf	2693	-1	973	2693
0	746.586	MSV000078787_specs_ms.mgf	2695	-1	973	2695
0	746.69	MSV000078787_specs_ms.mgf	2696	-1	973	2696
0	746.693	MSV000078787_specs_ms.mgf	2697	-1	973	2697
0	746.693	MSV000078787_specs_ms.mgf	2698	-1	973	2698
0	746.924	MSV000078787_specs_ms.mgf	2699	-1	973	2699
0	747.04	MSV000078787_specs_ms.mgf	2700	-1	973	2700
0	747.397	MSV000078787_specs_ms.mgf	2701	-1	973	2701
0	747.406	MSV000078787_specs_ms.mgf	2702	-1	973	2702
0	747.515	MSV000078787_specs_ms.mgf	2706	-1	973	2706
0	747.502	MSV000078787_specs_ms.mgf	2707	-1	973	2707
0	747.507	MSV000078787_specs_ms.mgf	2708	-1	973	2708
0	747.586	MSV000078787_specs_ms.mgf	2709	-1	973	2709
0	747.433	MSV000078787_specs_ms.mgf	2703	-1	976	2703
0	747.446	MSV000078787_specs_ms.mgf	2704	-1	976	2704
0	747.462	MSV000078787_specs_ms.mgf	2705	-1	976	2705
0	747.957	MSV000078787_specs_ms.mgf	2711	-1	976	2711
0	748.248	MSV000078787_specs_ms.mgf	2713	-1	976	2713
0	748.299	MSV000078787_specs_ms.mgf	2714	-1	976	2714
0	748.416	MSV000078787_specs_ms.mgf	2716	-1	976	2716
0	748.431	MSV000078787_specs_ms.mgf	2717	-1	976	2717
0	748.526	MSV000078787_specs_ms.mgf	2718	-1	976	2718
0	748.528	MSV000078787_specs_ms.mgf	2719	-1	976	2719
0	748.537	MSV000078787_specs_ms.mgf	2720	-1	976	2720
0	748.538	MSV000078787_specs_ms.mgf	2721	-1	976	2721
0	748.491	MSV000078787_specs_ms.mgf	2715	-1	979	2715
0	749.141	MSV000078787_specs_ms.mgf	2723	-1	979	2723
0	749.314	MSV000078787_specs_ms.mgf	2724	-1	979	2724
0	749.381	MSV000078787_specs_ms.mgf	2725	-1	979	2725
0	749.947	MSV000078787_specs_ms.mgf	2727	-1	979	2727
0	750.509	MSV000078787_specs_ms.mgf	2745	-1	979	2745
0	750.555	MSV000078787_specs_ms.mgf	2746	-1	979	2746
0	750.284	MSV000078787_specs_ms.mgf	2729	-1	982	2729
0	750.411	MSV000078787_specs_ms.mgf	2736	-1	982	2736
0	750.414	MSV000078787_specs_ms.mgf	2739	-1	982	2739
0	750.435	MSV000078787_specs_ms.mgf	2740	-1	982	2740
0	750.454	MSV000078787_specs_ms.mgf	2741	-1	982	2741
0	750.454	MSV000078787_specs_ms.mgf	2743	-1	982	2743
0	750.473	MSV000078787_specs_ms.mgf	2744	-1	982	2744
0	750.961	MSV000078787_specs_ms.mgf	2742	-1	982	2742
0	751.043	MSV000078787_specs_ms.mgf	2747	-1	982	2747
0	751.112	MSV000078787_specs_ms.mgf	2748	-1	982	2748
0	750.403	MSV000078787_specs_ms.mgf	2730	-1	983	2730
0	750.409	MSV000078787_specs_ms.mgf	2731	-1	983	2731
0	750.42	MSV000078787_specs_ms.mgf	2738	-1	983	2738
0	750.41	MSV000078787_specs_ms.mgf	2732	-1	984	2732
0	750.414	MSV000078787_specs_ms.mgf	2737	-1	984	2737
0	750.408	MSV000078787_specs_ms.mgf	2733	-1	985	2733
0	750.41	MSV000078787_specs_ms.mgf	2734	-1	985	2734
0	750.414	MSV000078787_specs_ms.mgf	2735	-1	985	2735
0	751.344	MSV000078787_specs_ms.mgf	2749	-1	987	2749
0	751.362	MSV000078787_specs_ms.mgf	2750	-1	987	2750
0	751.376	MSV000078787_specs_ms.mgf	2751	-1	987	2751
0	751.447	MSV000078787_specs_ms.mgf	2754	-1	987	2754
0	751.474	MSV000078787_specs_ms.mgf	2755	-1	987	2755
0	751.736	MSV000078787_specs_ms.mgf	2760	-1	987	2760
0	751.943	MSV000078787_specs_ms.mgf	2761	-1	987	2761
0	752.009	MSV000078787_specs_ms.mgf	2762	-1	987	2762
0	752.015	MSV000078787_specs_ms.mgf	2763	-1	987	2763
0	752.213	MSV000078787_specs_ms.mgf	2764	-1	987	2764
0	752.279	MSV000078787_specs_ms.mgf	2765	-1	987	2765
0	752.545	MSV000078787_specs_ms.mgf	2767	-1	987	2767
0	753.542	MSV000078787_specs_ms.mgf	2781	-1	987	2781
0	751.45	MSV000078787_specs_ms.mgf	2752	-1	988	2752
0	751.451	MSV000078787_specs_ms.mgf	2753	-1	988	2753
0	752.372	MSV000078787_specs_ms.mgf	2766	-1	992	2766
0	753.034	MSV000078787_specs_ms.mgf	2768	-1	992	2768
0	753.048	MSV000078787_specs_ms.mgf	2769	-1	992	2769
0	753.268	MSV000078787_specs_ms.mgf	2770	-1	992	2770
0	753.305	MSV000078787_specs_ms.mgf	2771	-1	992	2771
0	753.305	MSV000078787_specs_ms.mgf	2772	-1	992	2772
0	753.827	MSV000078787_specs_ms.mgf	2782	-1	992	2782
0	754.012	MSV000078787_specs_ms.mgf	2783	-1	992	2783
0	754.61	MSV000078787_specs_ms.mgf	2792	-1	992	2792
0	754.577	MSV000078787_specs_ms.mgf	2793	-1	992	2793
0	754.578	MSV000078787_specs_ms.mgf	2795	-1	992	2795
0	753.433	MSV000078787_specs_ms.mgf	2777	-1	997	2777
0	753.489	MSV000078787_specs_ms.mgf	2778	-1	997	2778
0	753.49	MSV000078787_specs_ms.mgf	2779	-1	997	2779
0	754.241	MSV000078787_specs_ms.mgf	2784	-1	997	2784
0	754.353	MSV000078787_specs_ms.mgf	2785	-1	997	2785
0	754.411	MSV000078787_specs_ms.mgf	2786	-1	997	2786
0	754.416	MSV000078787_specs_ms.mgf	2787	-1	997	2787
0	754.966	MSV000078787_specs_ms.mgf	2797	-1	997	2797
0	755.563	MSV000078787_specs_ms.mgf	2803	-1	997	2803
0	755.737	MSV000078787_specs_ms.mgf	2805	-1	997	2805
0	755.936	MSV000078787_specs_ms.mgf	2806	-1	997	2806
0	756.54	MSV000078787_specs_ms.mgf	2807	-1	997	2807
0	756.555	MSV000078787_specs_ms.mgf	2808	-1	997	2808
0	756.556	MSV000078787_specs_ms.mgf	2810	-1	997	2810
0	756.558	MSV000078787_specs_ms.mgf	2812	-1	997	2812
0	754.44	MSV000078787_specs_ms.mgf	2788	-1	1000	2788
0	754.457	MSV000078787_specs_ms.mgf	2791	-1	1000	2791
0	754.461	MSV000078787_specs_ms.mgf	2789	-1	1001	2789
0	754.47	MSV000078787_specs_ms.mgf	2790	-1	1001	2790
0	755.42	MSV000078787_specs_ms.mgf	2798	-1	1003	2798
0	755.42	MSV000078787_specs_ms.mgf	2800	-1	1003	2800
0	755.423	MSV000078787_specs_ms.mgf	2801	-1	1003	2801
0	755.464	MSV000078787_specs_ms.mgf	2802	-1	1003	2802
0	756.054	MSV000078787_specs_ms.mgf	2794	-1	1003	2794
0	757.086	MSV000078787_specs_ms.mgf	2799	-1	1004	2799
0	756.577	MSV000078787_specs_ms.mgf	2813	-1	1004	2813
0	756.7	MSV000078787_specs_ms.mgf	2814	-1	1004	2814
0	757.353	MSV000078787_specs_ms.mgf	2815	-1	1004	2815
0	756.918	MSV000078787_specs_ms.mgf	2816	-1	1004	2816
0	757.291	MSV000078787_specs_ms.mgf	2817	-1	1004	2817
0	757.602	MSV000078787_specs_ms.mgf	2811	-1	1004	2811
0	757.544	MSV000078787_specs_ms.mgf	2820	-1	1004	2820
0	757.547	MSV000078787_specs_ms.mgf	2821	-1	1004	2821
0	757.743	MSV000078787_specs_ms.mgf	2822	-1	1004	2822
0	757.912	MSV000078787_specs_ms.mgf	2823	-1	1004	2823
0	757.925	MSV000078787_specs_ms.mgf	2824	-1	1004	2824
0	758.316	MSV000078787_specs_ms.mgf	2825	-1	1008	2825
0	758.54	MSV000078787_specs_ms.mgf	2827	-1	1008	2827
0	758.57	MSV000078787_specs_ms.mgf	2828	-1	1008	2828
0	759.449	MSV000078787_specs_ms.mgf	2830	-1	1012	2830
0	759.56	MSV000078787_specs_ms.mgf	2831	-1	1012	2831
0	759.586	MSV000078787_specs_ms.mgf	2832	-1	1012	2832
0	759.583	MSV000078787_specs_ms.mgf	2833	-1	1012	2833
0	759.592	MSV000078787_specs_ms.mgf	2834	-1	1012	2834
0	760.268	MSV000078787_specs_ms.mgf	2836	-1	1012	2836
0	760.287	MSV000078787_specs_ms.mgf	2837	-1	1012	2837
0	760.322	MSV000078787_specs_ms.mgf	2838	-1	1012	2838
0	760.402	MSV000078787_specs_ms.mgf	2839	-1	1012	2839
0	760.429	MSV000078787_specs_ms.mgf	2840	-1	1012	2840
0	760.899	MSV000078787_specs_ms.mgf	2835	-1	1013	2835
0	760.594	MSV000078787_specs_ms.mgf	2841	-1	1013	2841
0	760.597	MSV000078787_specs_ms.mgf	2842	-1	1013	2842
0	760.6	MSV000078787_specs_ms.mgf	2843	-1	1013	2843
0	760.601	MSV000078787_specs_ms.mgf	2844	-1	1013	2844
0	760.807	MSV000078787_specs_ms.mgf	2847	-1	1013	2847
0	760.938	MSV000078787_specs_ms.mgf	2848	-1	1013	2848
0	761.318	MSV000078787_specs_ms.mgf	2849	-1	1013	2849
0	761.45	MSV000078787_specs_ms.mgf	2850	-1	1013	2850
0	761.448	MSV000078787_specs_ms.mgf	2851	-1	1013	2851
0	761.494	MSV000078787_specs_ms.mgf	2852	-1	1013	2852
0	761.504	MSV000078787_specs_ms.mgf	2854	-1	1013	2854
0	761.654	MSV000078787_specs_ms.mgf	2855	-1	1013	2855
0	762.428	MSV000078787_specs_ms.mgf	2857	-1	1018	2857
0	762.489	MSV000078787_specs_ms.mgf	2858	-1	1018	2858
0	762.542	MSV000078787_specs_ms.mgf	2859	-1	1018	2859
0	762.544	MSV000078787_specs_ms.mgf	2860	-1	1018	2860
0	762.546	MSV000078787_specs_ms.mgf	2861	-1	1018	2861
0	762.546	MSV000078787_specs_ms.mgf	2862	-1	1018	2862
0	763.28	MSV000078787_specs_ms.mgf	2863	-1	1018	2863
0	763.416	MSV000078787_specs_ms.mgf	2864	-1	1018	2864
0	763.402	MSV000078787_specs_ms.mgf	2865	-1	1018	2865
0	763.424	MSV000078787_specs_ms.mgf	2866	-1	1018	2866
0	763.499	MSV000078787_specs_ms.mgf	2867	-1	1019	2867
0	763.555	MSV000078787_specs_ms.mgf	2868	-1	1019	2868
0	763.605	MSV000078787_specs_ms.mgf	2869	-1	1019	2869
0	763.621	MSV000078787_specs_ms.mgf	2871	-1	1019	2871
0	763.628	MSV000078787_specs_ms.mgf	2872	-1	1019	2872
0	763.677	MSV000078787_specs_ms.mgf	2873	-1	1019	2873
0	764.143	MSV000078787_specs_ms.mgf	2874	-1	1019	2874
0	764.432	MSV000078787_specs_ms.mgf	2875	-1	1019	2875
0	764.407	MSV000078787_specs_ms.mgf	2876	-1	1019	2876
0	764.422	MSV000078787_specs_ms.mgf	2877	-1	1019	2877
0	764.459	MSV000078787_specs_ms.mgf	2880	-1	1019	2880
0	764.471	MSV000078787_specs_ms.mgf	2879	-1	1021	2879
0	764.472	MSV000078787_specs_ms.mgf	2881	-1	1021	2881
0	764.691	MSV000078787_specs_ms.mgf	2878	-1	1022	2878
0	764.608	MSV000078787_specs_ms.mgf	2883	-1	1022	2883
0	764.81	MSV000078787_specs_ms.mgf	2884	-1	1022	2884
0	765.229	MSV000078787_specs_ms.mgf	2885	-1	1022	2885
0	765.278	MSV000078787_specs_ms.mgf	2886	-1	1022	2886
0	765.46	MSV000078787_specs_ms.mgf	2888	-1	1022	2888
0	765.517	MSV000078787_specs_ms.mgf	2890	-1	1022	2890
0	765.548	MSV000078787_specs_ms.mgf	2893	-1	1022	2893
0	766.503	MSV000078787_specs_ms.mgf	2897	-1	1022	2897
0	766.038	MSV000078787_specs_ms.mgf	2894	-1	1026	2894
0	765.924	MSV000078787_specs_ms.mgf	2895	-1	1026	2895
0	767.028	MSV000078787_specs_ms.mgf	2887	-1	1026	2887
0	766.644	MSV000078787_specs_ms.mgf	2892	-1	1026	2892
0	767.27	MSV000078787_specs_ms.mgf	2898	-1	1028	2898
0	767.329	MSV000078787_specs_ms.mgf	2899	-1	1028	2899
0	767.414	MSV000078787_specs_ms.mgf	2900	-1	1028	2900
0	767.428	MSV000078787_specs_ms.mgf	2901	-1	1028	2901
0	767.477	MSV000078787_specs_ms.mgf	2902	-1	1028	2902
0	767.511	MSV000078787_specs_ms.mgf	2904	-1	1028	2904
0	767.55	MSV000078787_specs_ms.mgf	2906	-1	1028	2906
0	767.559	MSV000078787_specs_ms.mgf	2907	-1	1028	2907
0	767.629	MSV000078787_specs_ms.mgf	2908	-1	1028	2908
0	767.942	MSV000078787_specs_ms.mgf	2909	-1	1028	2909
0	768.446	MSV000078787_specs_ms.mgf	2910	-1	1031	2910
0	768.44	MSV000078787_specs_ms.mgf	2911	-1	1031	2911
0	768.484	MSV000078787_specs_ms.mgf	2912	-1	1032	2912
0	768.483	MSV000078787_specs_ms.mgf	2913	-1	1032	2913
0	768.473	MSV000078787_specs_ms.mgf	2914	-1	1033	2914
0	768.563	MSV000078787_specs_ms.mgf	2915	-1	1033	2915
0	768.575	MSV000078787_specs_ms.mgf	2916	-1	1033	2916
0	768.575	MSV000078787_specs_ms.mgf	2917	-1	1033	2917
0	768.595	MSV000078787_specs_ms.mgf	2919	-1	1033	2919
0	768.63	MSV000078787_specs_ms.mgf	2920	-1	1033	2920
0	768.905	MSV000078787_specs_ms.mgf	2921	-1	1033	2921
0	769.105	MSV000078787_specs_ms.mgf	2922	-1	1033	2922
0	769.27	MSV000078787_specs_ms.mgf	2923	-1	1033	2923
0	769.398	MSV000078787_specs_ms.mgf	2924	-1	1033	2924
0	769.402	MSV000078787_specs_ms.mgf	2925	-1	1033	2925
0	769.424	MSV000078787_specs_ms.mgf	2926	-1	1033	2926
0	769.446	MSV000078787_specs_ms.mgf	2927	-1	1033	2927
0	769.582	MSV000078787_specs_ms.mgf	2928	-1	1035	2928
0	770.533	MSV000078787_specs_ms.mgf	2930	-1	1035	2930
0	770.533	MSV000078787_specs_ms.mgf	2931	-1	1035	2931
0	770.622	MSV000078787_specs_ms.mgf	2929	-1	1036	2929
0	770.719	MSV000078787_specs_ms.mgf	2933	-1	1036	2933
0	770.833	MSV000078787_specs_ms.mgf	2938	-1	1036	2938
0	770.84	MSV000078787_specs_ms.mgf	2939	-1	1036	2939
0	770.852	MSV000078787_specs_ms.mgf	2941	-1	1036	2941
0	770.856	MSV000078787_specs_ms.mgf	2943	-1	1036	2943
0	770.856	MSV000078787_specs_ms.mgf	2944	-1	1036	2944
0	770.946	MSV000078787_specs_ms.mgf	2945	-1	1036	2945
0	771.122	MSV000078787_specs_ms.mgf	2947	-1	1036	2947
0	771.49	MSV000078787_specs_ms.mgf	2951	-1	1036	2951
0	770.739	MSV000078787_specs_ms.mgf	2932	-1	1037	2932
0	770.853	MSV000078787_specs_ms.mgf	2937	-1	1037	2937
0	772.41	MSV000078787_specs_ms.mgf	2949	-1	1044	2949
0	771.561	MSV000078787_specs_ms.mgf	2952	-1	1044	2952
0	771.934	MSV000078787_specs_ms.mgf	2955	-1	1044	2955
0	772.395	MSV000078787_specs_ms.mgf	2956	-1	1044	2956
0	772.404	MSV000078787_specs_ms.mgf	2957	-1	1044	2957
0	772.415	MSV000078787_specs_ms.mgf	2958	-1	1044	2958
0	772.485	MSV000078787_specs_ms.mgf	2959	-1	1044	2959
0	772.586	MSV000078787_specs_ms.mgf	2950	-1	1044	2950
0	772.553	MSV000078787_specs_ms.mgf	2960	-1	1044	2960
0	772.713	MSV000078787_specs_ms.mgf	2962	-1	1044	2962
0	773.267	MSV000078787_specs_ms.mgf	2963	-1	1044	2963
0	771.597	MSV000078787_specs_ms.mgf	2953	-1	1045	2953
0	771.606	MSV000078787_specs_ms.mgf	2954	-1	1045	2954
0	773.428	MSV000078787_specs_ms.mgf	2965	-1	1048	2965
0	774.278	MSV000078787_specs_ms.mgf	2942	-1	1048	2942
0	773.43	MSV000078787_specs_ms.mgf	2968	-1	1051	2968
0	773.443	MSV000078787_specs_ms.mgf	2969	-1	1051	2969
0	773.455	MSV000078787_specs_ms.mgf	2970	-1	1051	2970
0	773.473	MSV000078787_specs_ms.mgf	2971	-1	1051	2971
0	773.512	MSV000078787_specs_ms.mgf	2972	-1	1051	2972
0	773.564	MSV000078787_specs_ms.mgf	2973	-1	1051	2973
0	773.566	MSV000078787_specs_ms.mgf	2974	-1	1051	2974
0	773.591	MSV000078787_specs_ms.mgf	2975	-1	1051	2975
0	774.505	MSV000078787_specs_ms.mgf	2978	-1	1051	2978
0	774.837	MSV000078787_specs_ms.mgf	2979	-1	1054	2979
0	775.468	MSV000078787_specs_ms.mgf	2981	-1	1054	2981
0	775.523	MSV000078787_specs_ms.mgf	2982	-1	1054	2982
0	775.528	MSV000078787_specs_ms.mgf	2983	-1	1054	2983
0	776.519	MSV000078787_specs_ms.mgf	2989	-1	1054	2989
0	776.265	MSV000078787_specs_ms.mgf	2985	-1	1056	2985
0	776.281	MSV000078787_specs_ms.mgf	2986	-1	1056	2986
0	776.421	MSV000078787_specs_ms.mgf	2987	-1	1056	2987
0	776.437	MSV000078787_specs_ms.mgf	2988	-1	1056	2988
0	777.068	MSV000078787_specs_ms.mgf	2984	-1	1056	2984
0	777.257	MSV000078787_specs_ms.mgf	2991	-1	1056	2991
0	777.344	MSV000078787_specs_ms.mgf	2992	-1	1058	2992
0	777.347	MSV000078787_specs_ms.mgf	2993	-1	1058	2993
0	777.378	MSV000078787_specs_ms.mgf	2994	-1	1058	2994
0	777.385	MSV000078787_specs_ms.mgf	2995	-1	1058	2995
0	777.391	MSV000078787_specs_ms.mgf	2996	-1	1058	2996
0	777.411	MSV000078787_specs_ms.mgf	2997	-1	1058	2997
0	777.421	MSV000078787_specs_ms.mgf	2998	-1	1058	2998
0	777.494	MSV000078787_specs_ms.mgf	2999	-1	1058	2999
0	777.504	MSV000078787_specs_ms.mgf	3000	-1	1058	3000
0	778.444	MSV000078787_specs_ms.mgf	3001	-1	1059	3001
0	778.473	MSV000078787_specs_ms.mgf	3003	-1	1059	3003
0	778.467	MSV000078787_specs_ms.mgf	3004	-1	1059	3004
0	778.527	MSV000078787_specs_ms.mgf	3006	-1	1059	3006
0	778.535	MSV000078787_specs_ms.mgf	3008	-1	1059	3008
0	778.535	MSV000078787_specs_ms.mgf	3009	-1	1059	3009
0	778.539	MSV000078787_specs_ms.mgf	3010	-1	1059	3010
0	778.542	MSV000078787_specs_ms.mgf	3011	-1	1059	3011
0	779.383	MSV000078787_specs_ms.mgf	3012	-1	1059	3012
0	779.273	MSV000078787_specs_ms.mgf	3014	-1	1059	3014
0	779.429	MSV000078787_specs_ms.mgf	3015	-1	1059	3015
0	779.437	MSV000078787_specs_ms.mgf	3016	-1	1059	3016
0	779.498	MSV000078787_specs_ms.mgf	3018	-1	1064	3018
0	779.981	MSV000078787_specs_ms.mgf	3017	-1	1064	3017
0	780.094	MSV000078787_specs_ms.mgf	3020	-1	1064	3020
0	779.564	MSV000078787_specs_ms.mgf	3021	-1	1064	3021
0	780.039	MSV000078787_specs_ms.mgf	3022	-1	1064	3022
0	780.507	MSV000078787_specs_ms.mgf	3023	-1	1064	3023
0	780.858	MSV000078787_specs_ms.mgf	3025	-1	1064	3025
0	781.422	MSV000078787_specs_ms.mgf	3026	-1	1067	3026
0	781.519	MSV000078787_specs_ms.mgf	3027	-1	1067	3027
0	782.001	MSV000078787_specs_ms.mgf	3028	-1	1067	3028
0	781.558	MSV000078787_specs_ms.mgf	3029	-1	1067	3029
0	781.571	MSV000078787_specs_ms.mgf	3030	-1	1067	3030
0	782.392	MSV000078787_specs_ms.mgf	3031	-1	1067	3031
0	782.5	MSV000078787_specs_ms.mgf	3038	-1	1067	3038
0	782.459	MSV000078787_specs_ms.mgf	3032	-1	1068	3032
0	782.465	MSV000078787_specs_ms.mgf	3034	-1	1068	3034
0	782.492	MSV000078787_specs_ms.mgf	3037	-1	1068	3037
0	782.585	MSV000078787_specs_ms.mgf	3041	-1	1068	3041
0	782.603	MSV000078787_specs_ms.mgf	3042	-1	1068	3042
0	782.606	MSV000078787_specs_ms.mgf	3043	-1	1068	3043
0	782.608	MSV000078787_specs_ms.mgf	3044	-1	1068	3044
0	782.971	MSV000078787_specs_ms.mgf	3045	-1	1068	3045
0	783.443	MSV000078787_specs_ms.mgf	3046	-1	1068	3046
0	783.472	MSV000078787_specs_ms.mgf	3047	-1	1074	3047
0	783.474	MSV000078787_specs_ms.mgf	3048	-1	1074	3048
0	783.494	MSV000078787_specs_ms.mgf	3050	-1	1074	3050
0	783.539	MSV000078787_specs_ms.mgf	3054	-1	1074	3054
0	783.624	MSV000078787_specs_ms.mgf	3056	-1	1074	3056
0	784.278	MSV000078787_specs_ms.mgf	3058	-1	1074	3058
0	783.545	MSV000078787_specs_ms.mgf	3051	-1	1076	3051
0	783.528	MSV000078787_specs_ms.mgf	3052	-1	1076	3052
0	784.767	MSV000078787_specs_ms.mgf	3057	-1	1079	3057
0	784.549	MSV000078787_specs_ms.mgf	3059	-1	1079	3059
0	784.566	MSV000078787_specs_ms.mgf	3060	-1	1079	3060
0	784.922	MSV000078787_specs_ms.mgf	3061	-1	1079	3061
0	785.044	MSV000078787_specs_ms.mgf	3062	-1	1079	3062
0	785.357	MSV000078787_specs_ms.mgf	3064	-1	1079	3064
0	785.358	MSV000078787_specs_ms.mgf	3065	-1	1079	3065
0	785.363	MSV000078787_specs_ms.mgf	3066	-1	1079	3066
0	785.364	MSV000078787_specs_ms.mgf	3067	-1	1079	3067
0	785.427	MSV000078787_specs_ms.mgf	3068	-1	1079	3068
0	785.472	MSV000078787_specs_ms.mgf	3069	-1	1079	3069
0	785.496	MSV000078787_specs_ms.mgf	3070	-1	1079	3070
0	785.842	MSV000078787_specs_ms.mgf	3063	-1	1080	3063
0	785.778	MSV000078787_specs_ms.mgf	3072	-1	1080	3072
0	785.798	MSV000078787_specs_ms.mgf	3073	-1	1082	3073
0	785.804	MSV000078787_specs_ms.mgf	3074	-1	1082	3074
0	786.508	MSV000078787_specs_ms.mgf	3080	-1	1082	3080
0	786.514	MSV000078787_specs_ms.mgf	3081	-1	1082	3081
0	786.521	MSV000078787_specs_ms.mgf	3082	-1	1082	3082
0	786.564	MSV000078787_specs_ms.mgf	3083	-1	1082	3083
0	786.565	MSV000078787_specs_ms.mgf	3084	-1	1082	3084
0	786.756	MSV000078787_specs_ms.mgf	3085	-1	1082	3085
0	787.032	MSV000078787_specs_ms.mgf	3086	-1	1088	3086
0	787.032	MSV000078787_specs_ms.mgf	3087	-1	1088	3087
0	787.099	MSV000078787_specs_ms.mgf	3088	-1	1088	3088
0	787.284	MSV000078787_specs_ms.mgf	3089	-1	1088	3089
0	787.463	MSV000078787_specs_ms.mgf	3094	-1	1088	3094
0	787.492	MSV000078787_specs_ms.mgf	3095	-1	1088	3095
0	787.496	MSV000078787_specs_ms.mgf	3096	-1	1088	3096
0	788.046	MSV000078787_specs_ms.mgf	3099	-1	1093	3099
0	788.633	MSV000078787_specs_ms.mgf	3098	-1	1093	3098
0	789.365	MSV000078787_specs_ms.mgf	3100	-1	1095	3100
0	789.421	MSV000078787_specs_ms.mgf	3101	-1	1095	3101
0	789.483	MSV000078787_specs_ms.mgf	3103	-1	1095	3103
0	789.523	MSV000078787_specs_ms.mgf	3104	-1	1095	3104
0	790.414	MSV000078787_specs_ms.mgf	3107	-1	1099	3107
0	790.457	MSV000078787_specs_ms.mgf	3108	-1	1099	3108
0	790.463	MSV000078787_specs_ms.mgf	3109	-1	1099	3109
0	790.461	MSV000078787_specs_ms.mgf	3110	-1	1099	3110
0	790.549	MSV000078787_specs_ms.mgf	3111	-1	1099	3111
0	790.557	MSV000078787_specs_ms.mgf	3112	-1	1099	3112
0	790.557	MSV000078787_specs_ms.mgf	3113	-1	1099	3113
0	790.574	MSV000078787_specs_ms.mgf	3114	-1	1099	3114
0	790.575	MSV000078787_specs_ms.mgf	3115	-1	1099	3115
0	791.347	MSV000078787_specs_ms.mgf	3116	-1	1099	3116
0	791.368	MSV000078787_specs_ms.mgf	3117	-1	1099	3117
0	791.378	MSV000078787_specs_ms.mgf	3118	-1	1099	3118
0	791.384	MSV000078787_specs_ms.mgf	3119	-1	1099	3119
0	791.41	MSV000078787_specs_ms.mgf	3121	-1	1099	3121
0	791.522	MSV000078787_specs_ms.mgf	3126	-1	1099	3126
0	791.522	MSV000078787_specs_ms.mgf	3127	-1	1099	3127
0	791.53	MSV000078787_specs_ms.mgf	3128	-1	1099	3128
0	791.434	MSV000078787_specs_ms.mgf	3122	-1	1101	3122
0	791.446	MSV000078787_specs_ms.mgf	3123	-1	1101	3123
0	791.486	MSV000078787_specs_ms.mgf	3125	-1	1101	3125
0	792.222	MSV000078787_specs_ms.mgf	3130	-1	1101	3130
0	792.329	MSV000078787_specs_ms.mgf	3131	-1	1101	3131
0	792.53	MSV000078787_specs_ms.mgf	3133	-1	1101	3133
0	793.509	MSV000078787_specs_ms.mgf	3136	-1	1101	3136
0	792.268	MSV000078787_specs_ms.mgf	3124	-1	1102	3124
0	792.742	MSV000078787_specs_ms.mgf	3129	-1	1102	3129
0	793.373	MSV000078787_specs_ms.mgf	3134	-1	1104	3134
0	793.49	MSV000078787_specs_ms.mgf	3135	-1	1104	3135
0	793.565	MSV000078787_specs_ms.mgf	3137	-1	1104	3137
0	793.728	MSV000078787_specs_ms.mgf	3138	-1	1104	3138
0	793.646	MSV000078787_specs_ms.mgf	3139	-1	1104	3139
0	794.106	MSV000078787_specs_ms.mgf	3140	-1	1104	3140
0	794.148	MSV000078787_specs_ms.mgf	3141	-1	1104	3141
0	794.151	MSV000078787_specs_ms.mgf	3142	-1	1104	3142
0	794.152	MSV000078787_specs_ms.mgf	3143	-1	1104	3143
0	794.497	MSV000078787_specs_ms.mgf	3144	-1	1105	3144
0	794.524	MSV000078787_specs_ms.mgf	3145	-1	1105	3145
0	794.536	MSV000078787_specs_ms.mgf	3146	-1	1105	3146
0	794.536	MSV000078787_specs_ms.mgf	3147	-1	1105	3147
0	795.204	MSV000078787_specs_ms.mgf	3148	-1	1105	3148
0	795.286	MSV000078787_specs_ms.mgf	3149	-1	1105	3149
0	795.289	MSV000078787_specs_ms.mgf	3150	-1	1105	3150
0	795.38	MSV000078787_specs_ms.mgf	3152	-1	1105	3152
